make,model,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,registrationcity,registrationstate,Selling_Price
Maruti,Celerio,2017.0,Petrol,41953.0,1,Automatic,Hatchback,Pune,Maharashtra,474500.0
Kia,Seltos,2022.0,Petrol,1114.0,1,Manual,Hatchback,Bengaluru,Karnataka,1364800.0
Toyota,Yaris,2018.0,Petrol,50733.0,2,Manual,Sedan,Chennai,Tamil Nadu,719000.0
Hyundai,Elite I20,2019.0,Petrol,20257.0,2,Manual,Hatchback,Panchkula,Haryana,663400.0
Hyundai,Grand I10,2015.0,Petrol,86984.0,2,Manual,Hatchback,Surat,Gujarat,463000.0
Maruti,New  Wagon-R,2019.0,Petrol + Cng,98899.0,1,Manual,Hatchback,Delhi,Delhi,535000.0
Kia,Seltos,2019.0,Petrol,30882.0,1,Manual,SUV,Panchkula,Haryana,1363100.0
Maruti,Baleno,2020.0,Petrol,21955.0,1,Manual,Hatchback,New Delhi,Delhi,672500.0
Maruti,Alto 800,2016.0,Petrol,98838.0,1,Manual,Hatchback,Bengaluru,Karnataka,301500.0
Maruti,Celerio,2017.0,Petrol,80306.0,2,Automatic,Hatchback,Pune,Maharashtra,438000.0
Ford,Ecosport,2017.0,Diesel,45723.0,1,Manual,SUV,Chennai,Tamil Nadu,703300.0
Hyundai,New I20,2021.0,Petrol,19986.0,1,Automatic,Hatchback,Surat,Gujarat,1037000.0
Volkswagen,Vento,2020.0,Petrol,69511.0,2,Manual,Sedan,Ahmedabad East,Gujarat,878300.0
Tata,Nexon,2020.0,Diesel,19623.0,1,Automatic,SUV,Chennai,Tamil Nadu,1228000.0
Maruti,Wagon R 1.0,2018.0,Petrol,18229.0,1,Manual,Hatchback,Meerut,Uttar Pradesh,455000.0
Hyundai,Venue,2019.0,Petrol,15763.0,1,Automatic,SUV,South 24 Parganas,West Bengal,820800.0
Maruti,S Cross,2021.0,Petrol,26706.0,1,Manual,SUV,Hyderabad,Telangana,1121700.0
Honda,City,2017.0,Petrol,57928.0,1,Automatic,Sedan,Pune,Maharashtra,979200.0
Renault,Kwid,2019.0,Petrol,8671.0,1,Manual,Hatchback,Chennai,Tamil Nadu,441000.0
Tata,Altroz,2020.0,Petrol,26416.0,1,Manual,Hatchback,New Delhi,Delhi,646000.0
Hyundai,Grand I10 Nios,2020.0,Diesel,41898.0,2,Manual,Hatchback,Bangalore South,Karnataka,679200.0
Maruti,New  Wagon-R,2020.0,Petrol + Cng,30057.0,1,Manual,Hatchback,Delhi,Delhi,569000.0
Maruti,Swift,2022.0,Petrol,3661.0,1,Manual,Hatchback,Villlupuram,Tamil Nadu,710100.0
Hyundai,Verna,2018.0,Petrol,41233.0,1,Manual,Sedan,Hyderabad,Telangana,862900.0
Honda,Jazz,2017.0,Petrol,83998.0,2,Manual,Hatchback,Kalyan,Maharashtra,505200.0
Maruti,Ciaz,2019.0,Petrol,67388.0,1,Automatic,Sedan,Hyderabad,Telangana,869400.0
Kia,Seltos,2020.0,Diesel,24218.0,1,Automatic,SUV,Chennai,Tamil Nadu,1364800.0
Toyota,Yaris,2021.0,Petrol,8461.0,1,Manual,Sedan,New Delhi,Delhi,888300.0
Skoda,Rapid,2020.0,Petrol,38521.0,1,Automatic,Sedan,Chennai,Tamil Nadu,1127000.0
Maruti,Ignis,2018.0,Petrol,46439.0,1,Automatic,Hatchback,Lucknow,Uttar Pradesh,617000.0
Maruti,Alto,2020.0,Petrol,16492.0,1,Manual,Hatchback,Ludhiana,Punjab,363700.0
Tata,Harrier,2021.0,Diesel,21484.0,1,Automatic,SUV,Surat,Gujarat,1364800.0
Maruti,Ignis,2021.0,Petrol,12818.0,1,Manual,Hatchback,Noida,Uttar Pradesh,589000.0
Mahindra,Marazzo,2021.0,Diesel,36089.0,1,Manual,Hatchback,Kolkata,West Bengal,879000.0
Maruti,Baleno,2018.0,Petrol,39870.0,1,Manual,Hatchback,Chennai,Tamil Nadu,712200.0
Hyundai,Verna,2018.0,Petrol,45674.0,1,Automatic,Sedan,Bengaluru,Karnataka,994000.0
Maruti,S Presso,2020.0,Petrol,31651.0,1,Manual,Hatchback,Kolkata,West Bengal,380900.0
Hyundai,Grand I10,2014.0,Petrol,36457.0,1,Manual,Hatchback,Hyderabad,Telangana,480000.0
Maruti,Dzire,2017.0,Diesel,81130.0,2,Automatic,Sedan,Bangalore K R Puram,Karnataka,711700.0
Maruti,Swift,2017.0,Petrol,57997.0,1,Manual,Hatchback,Chennai,Tamil Nadu,554000.0
Maruti,Alto,2019.0,Petrol,36574.0,1,Manual,Hatchback,Amritsar,Punjab,298200.0
Honda,City,2015.0,Petrol,33982.0,1,Manual,Sedan,Gurgaon,Haryana,719000.0
Maruti,S Cross,2021.0,Petrol,29515.0,1,Manual,SUV,Panvel,Maharashtra,992600.0
Maruti,Alto K10,2016.0,Petrol,88989.0,2,Manual,Hatchback,Chennai,Tamil Nadu,315000.0
Maruti,Baleno,2018.0,Petrol,33093.0,2,Manual,Hatchback,Bawal,Haryana,460200.0
Hyundai,Venue,2021.0,Petrol,16586.0,1,Manual,SUV,Karnal,Haryana,986200.0
Maruti,Ciaz,2018.0,Petrol,74856.0,2,Automatic,Sedan,Hyderabad,Telangana,774900.0
Toyota,Glanza,2021.0,Petrol,85945.0,1,Manual,Hatchback,Chennai,Tamil Nadu,935000.0
Maruti,Alto 800,2018.0,Petrol,44592.0,1,Manual,Hatchback,Barrackpore,West Bengal,283100.0
Mahindra,Thar,2021.0,Petrol,1302.0,1,Automatic,SUV,Surat,Gujarat,1364800.0
Hyundai,Grand I10,2017.0,Diesel,65235.0,1,Manual,Hatchback,Panvel,Maharashtra,518000.0
Maruti,Celerio,2016.0,Petrol,54290.0,1,Automatic,Hatchback,Bengaluru,Karnataka,503700.0
Maruti,Eeco,2017.0,Petrol,28980.0,2,Manual,SUV,Chennai,Tamil Nadu,412000.0
Tata,Nexon,2021.0,Petrol,11987.0,1,Automatic,SUV,Gurgaon,Haryana,1116000.0
Maruti,Alto 800,2016.0,Petrol,24392.0,1,Manual,Hatchback,Pune,Maharashtra,310000.0
Hyundai,I10,2011.0,Petrol,44721.0,2,Manual,Hatchback,Bangalore Central,Karnataka,328000.0
Mahindra,Xuv 3Oo,2021.0,Diesel,29546.0,1,Automatic,SUV,Mumbai East,Maharashtra,1364800.0
Hyundai,Grand I10,2015.0,Petrol,16975.0,1,Manual,Hatchback,Banglore-Cafe Dly,Karnataka,556000.0
Hyundai,Grand I10 Nios,2020.0,Petrol,79941.0,1,Manual,Hatchback,Bengaluru,Karnataka,775000.0
Hyundai,Grand I10,2013.0,Petrol,14057.0,2,Manual,Hatchback,Delhi,Delhi,317700.0
Maruti,Wagon R 1.0,2013.0,Petrol,53956.0,2,Manual,Hatchback,Vishakapatnam,Andhra Pradesh,338000.0
Hyundai,Grand I10,2016.0,Petrol,18831.0,3,Manual,Hatchback,Bengaluru,Karnataka,482400.0
Honda,Brio,2017.0,Petrol,53636.0,2,Automatic,Hatchback,Ahmedabad,Gujarat,559000.0
Maruti,Celerio,2016.0,Petrol,27097.0,1,Automatic,Hatchback,Gurgaon,Haryana,449000.0
Honda,Amaze,2022.0,Petrol,3656.0,1,Manual,Sedan,Ahmedabad,Gujarat,873700.0
Maruti,Celerio,2018.0,Petrol,17786.0,1,Manual,Hatchback,Chennai,Tamil Nadu,470800.0
Hyundai,Eon,2017.0,Petrol,25528.0,1,Manual,Hatchback,Panvel,Maharashtra,331000.0
Ford,Ecosport,2017.0,Petrol,15443.0,1,Manual,SUV,Faridabad,Haryana,752400.0
Toyota,Urban Cruiser,2021.0,Petrol,22776.0,1,Manual,Hatchback,Vellore,Tamil Nadu,1037400.0
Maruti,New  Wagon-R,2020.0,Petrol,4793.0,1,Manual,Hatchback,Delhi,Delhi,481500.0
Maruti,Wagon R 1.0,2018.0,Petrol,40015.0,2,Manual,Hatchback,Hajipur,Bihar,387699.0
Maruti,Baleno,2016.0,Petrol,44006.0,1,Manual,Hatchback,Chennai,Tamil Nadu,543600.0
Hyundai,New I20,2020.0,Petrol,19012.0,1,Automatic,Hatchback,Bengaluru,Karnataka,1188000.0
Maruti,Alto,2019.0,Petrol,63806.0,1,Manual,Hatchback,Viramgam,Gujarat,370000.0
Hyundai,I20 Active,2017.0,Petrol,22258.0,1,Manual,Hatchback,Bengaluru,Karnataka,753700.0
Tata,Nexon,2021.0,Petrol,8737.0,1,Automatic,SUV,Chennai,Tamil Nadu,1057000.0
Maruti,New  Wagon-R,2020.0,Petrol + Cng,47309.0,1,Manual,Hatchback,Mumbai,Maharashtra,610000.0
Maruti,Alto 800,2018.0,Petrol,44810.0,2,Manual,Hatchback,Hyderabad,Telangana,281300.0
Hyundai,New Santro,2021.0,Petrol + Cng,53030.0,1,Manual,Hatchback,Delhi,Delhi,627000.0
Maruti,Alto 800,2013.0,Petrol,33700.0,1,Manual,Hatchback,Bengaluru,Karnataka,294000.0
Hyundai,Xcent,2014.0,Petrol,49326.0,1,Manual,Sedan,Gurgaon,Haryana,441000.0
Maruti,Wagon R 1.0,2014.0,Petrol + Cng,85561.0,1,Manual,Hatchback,Raigarh,Maharashtra,360300.0
Kia,Seltos,2020.0,Petrol,28717.0,1,Automatic,SUV,Pune,Maharashtra,1364800.0
Maruti,Alto 800,2018.0,Petrol,39492.0,1,Manual,Hatchback,Hyderabad,Telangana,289700.0
Maruti,Celerio,2021.0,Petrol + Cng,42440.0,1,Manual,Hatchback,New Delhi,Delhi,572000.0
Honda,Brio,2015.0,Petrol,97316.0,1,Manual,Hatchback,Hyderabad,Telangana,371500.0
Hyundai,New Santro,2019.0,Petrol,30097.0,1,Automatic,Hatchback,Chennai,Tamil Nadu,498600.0
Maruti,Swift,2015.0,Petrol,56752.0,1,Manual,Hatchback,Chennai,Tamil Nadu,496000.0
Maruti,S Cross,2018.0,Diesel,72636.0,1,Manual,SUV,Pune,Maharashtra,793300.0
Hyundai,New Santro,2021.0,Petrol + Cng,21421.0,1,Manual,Hatchback,New Delhi,Delhi,613000.0
Hyundai,I10,2014.0,Petrol,50714.0,2,Manual,Hatchback,Chennai,Tamil Nadu,348700.0
Maruti,Baleno,2021.0,Petrol,3783.0,1,Automatic,Hatchback,Vadodara,Gujarat,835100.0
Hyundai,New Santro,2019.0,Petrol,45390.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,430300.0
Hyundai,Venue,2020.0,Petrol,14287.0,2,Manual,SUV,Ahmedabad,Gujarat,858200.0
Honda,Wr-V,2019.0,Diesel,36728.0,2,Manual,SUV,Chennai,Tamil Nadu,932700.0
Maruti,S Cross,2021.0,Petrol,6016.0,1,Manual,SUV,Gandhi Nagar,Gujarat,944000.0
Honda,Jazz,2019.0,Petrol,56407.0,1,Manual,Hatchback,Faridabad,Haryana,612000.0
Hyundai,New Santro,2020.0,Petrol,32699.0,1,Manual,Hatchback,Pen,Maharashtra,505300.0
Hyundai,Venue,2021.0,Petrol,16083.0,1,Manual,SUV,Mumbai,Maharashtra,1050000.0
Honda,Jazz,2018.0,Petrol,43882.0,1,Manual,Hatchback,Ahmedabad,Gujarat,499000.0
Maruti,Ignis,2019.0,Petrol,34504.0,1,Automatic,Hatchback,Bhopal,Madhya Pradesh,551000.0
Ford,Ecosport,2018.0,Petrol,33843.0,1,Manual,Hatchback,Chennai,Tamil Nadu,856000.0
Hyundai,Creta,2018.0,Diesel,48761.0,1,Automatic,SUV,Mumbai,Maharashtra,1261000.0
Hyundai,New Santro,2019.0,Petrol,22270.0,1,Manual,Hatchback,Mumbai East,Maharashtra,524000.0
Honda,Jazz,2019.0,Petrol,45395.0,1,Automatic,Hatchback,Hyderabad,Telangana,780599.0
Maruti,New  Wagon-R,2020.0,Petrol,9219.0,1,Manual,Hatchback,Mumbai West,Maharashtra,645000.0
Maruti,Wagon R 1.0,2015.0,Petrol,56408.0,1,Manual,Hatchback,Jaipur,Rajasthan,368000.0
Maruti,Vitara Brezza,2020.0,Petrol,30051.0,2,Manual,Hatchback,Bangalore Central,Karnataka,1081400.0
Hyundai,New Santro,2020.0,Petrol,31634.0,2,Automatic,Hatchback,Hyderabad,Telangana,572500.0
Tata,Nexon,2019.0,Petrol,40755.0,1,Automatic,SUV,Delhi,Delhi,905000.0
Maruti,Alto 800,2017.0,Petrol,66284.0,1,Manual,Hatchback,Chennai,Tamil Nadu,295000.0
Maruti,Alto K10,2015.0,Petrol,69961.0,1,Manual,Hatchback,Ghaziabad,Uttar Pradesh,303400.0
Honda,City,2017.0,Petrol,39749.0,1,Manual,Sedan,Gurgaon,Haryana,863099.0
Ford,Ecosport,2017.0,Petrol,40336.0,1,Automatic,SUV,Noida,Uttar Pradesh,778800.0
Maruti,Alto 800,2018.0,Petrol,32198.0,1,Manual,Hatchback,Faridabad,Haryana,320000.0
Maruti,Baleno,2017.0,Petrol,59115.0,1,Manual,Hatchback,Navi Mumbai,Maharashtra,556000.0
Skoda,Rapid,2020.0,Petrol,16292.0,2,Automatic,Sedan,Gurgaon,Haryana,902800.0
Ford,Ecosport,2018.0,Petrol,39528.0,3,Automatic,SUV,Ahmedabad East,Gujarat,865400.0
Maruti,Swift,2019.0,Petrol,36455.0,1,Manual,Hatchback,New Delhi,Delhi,510499.0
Maruti,Alto 800,2016.0,Petrol,42586.0,1,Manual,Hatchback,Goutam  Budd  Nagar,Uttar Pradesh,285200.0
Honda,Amaze,2019.0,Petrol,24072.0,1,Manual,Sedan,Chennai,Tamil Nadu,741400.0
Tata,Nexon,2019.0,Diesel,75084.0,1,Automatic,SUV,Thane,Maharashtra,1056000.0
Maruti,Ignis,2017.0,Petrol,52670.0,1,Manual,Hatchback,Chennai,Tamil Nadu,538650.0
Renault,Kwid,2019.0,Petrol,2421.0,1,Manual,Hatchback,Pune,Maharashtra,470000.0
Maruti,Celerio,2018.0,Petrol,56096.0,1,Manual,Hatchback,Hanumangarh,Rajasthan,462000.0
Hyundai,Creta,2016.0,Diesel,65034.0,2,Automatic,SUV,Bangalore K R Puram,Karnataka,1015600.0
Toyota,Yaris,2018.0,Petrol,21280.0,1,Manual,Sedan,Mumbai,Maharashtra,860200.0
Maruti,New  Wagon-R,2022.0,Petrol,5490.0,1,Manual,Hatchback,Ahmedabad,Gujarat,715000.0
Maruti,Baleno,2020.0,Petrol,19380.0,1,Manual,Hatchback,Noida,Uttar Pradesh,707200.0
Hyundai,Grand I10,2017.0,Petrol,79757.0,1,Manual,Hatchback,Gurgaon,Haryana,427650.0
Maruti,Alto,2022.0,Petrol,2172.0,1,Manual,Hatchback,Hyderabad,Telangana,447200.0
Tata,Harrier,2021.0,Diesel,61327.0,1,Automatic,SUV,Delhi,Delhi,1364800.0
Maruti,New  Wagon-R,2020.0,Petrol,23438.0,1,Manual,Hatchback,Jaipur,Rajasthan,565000.0
Maruti,Eeco,2018.0,Petrol,49911.0,1,Manual,SUV,Tindivanam,Tamil Nadu,382300.0
Maruti,Ciaz,2016.0,Petrol,73609.0,1,Manual,Sedan,Chennai,Tamil Nadu,688000.0
Maruti,Alto 800,2017.0,Petrol,38231.0,1,Manual,Hatchback,Bardoli,Gujarat,299300.0
Hyundai,Grand I10,2019.0,Petrol + Cng,22559.0,1,Manual,Hatchback,Mumbai,Maharashtra,588000.0
Maruti,New  Wagon-R,2020.0,Petrol + Cng,35592.0,1,Manual,Hatchback,Navi Mumbai,Maharashtra,610000.0
Hyundai,Grand I10,2014.0,Petrol,46284.0,2,Manual,Hatchback,Hyderabad,Telangana,449200.0
Kia,Sonet,2020.0,Petrol,9285.0,1,Manual,Hatchback,Bengaluru,Karnataka,1077900.0
Volkswagen,Vento,2019.0,Petrol,84092.0,1,Automatic,Sedan,Chennai,Tamil Nadu,818199.0
Maruti,New  Wagon-R,2019.0,Petrol,16027.0,1,Manual,Hatchback,New Delhi,Delhi,479999.0
Maruti,Alto K10,2014.0,Petrol,57971.0,1,Manual,Hatchback,Moradabad,Uttar Pradesh,250800.0
Maruti,Baleno,2018.0,Petrol,39903.0,2,Manual,Hatchback,New Delhi,Delhi,503300.0
Hyundai,New Santro,2020.0,Petrol,45159.0,1,Manual,Hatchback,Hyderabad,Telangana,497300.0
Renault,Duster,2016.0,Diesel,74494.0,2,Automatic,SUV,Bengaluru,Karnataka,789900.0
Tata,Nexon,2019.0,Diesel,31511.0,1,Automatic,SUV,Bengaluru,Karnataka,1089800.0
Hyundai,Grand I10,2014.0,Petrol,67884.0,1,Manual,Hatchback,Ambala,Haryana,389000.0
Hyundai,New Santro,2019.0,Petrol,42244.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,411100.0
Hyundai,Grand I10,2017.0,Petrol,35754.0,1,Manual,Hatchback,Hyderabad,Telangana,516100.0
Hyundai,Creta,2016.0,Petrol,40314.0,1,Automatic,SUV,Mumbai West,Maharashtra,1066000.0
Maruti,Wagon R 1.0,2014.0,Petrol + Cng,59043.0,1,Manual,Hatchback,Pune,Maharashtra,383000.0
Maruti,Swift,2014.0,Petrol,87885.0,2,Manual,Hatchback,Chennai,Tamil Nadu,482000.0
Maruti,Ciaz,2019.0,Petrol,34678.0,1,Manual,Sedan,Ghaziabad,Uttar Pradesh,797000.0
Maruti,Vitara Brezza,2017.0,Diesel,64685.0,1,Manual,SUV,Chandigarh,Chandigarh,805000.0
Maruti,Alto,2021.0,Petrol,10681.0,1,Manual,Hatchback,Cuddalore,Tamil Nadu,409000.0
Maruti,Alto 800,2016.0,Petrol,43623.0,1,Manual,Hatchback,Chennai,Tamil Nadu,307199.0
Ford,Figo Aspire,2019.0,Petrol,23688.0,1,Manual,Sedan,Pune,Maharashtra,658900.0
Maruti,Swift,2021.0,Petrol,7819.0,2,Manual,Hatchback,Gurgaon,Haryana,648100.0
Hyundai,New I20,2021.0,Petrol,11404.0,1,Manual,Hatchback,Gurgaon,Haryana,897000.0
Maruti,Alto,2021.0,Petrol,10140.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,420200.0
Maruti,Celerio,2016.0,Petrol + Cng,19127.0,1,Manual,Hatchback,Mumbai,Maharashtra,475000.0
Maruti,Baleno,2019.0,Petrol,40317.0,1,Manual,Hatchback,Alwar,Rajasthan,626600.0
Maruti,Vitara Brezza,2018.0,Diesel,91253.0,1,Automatic,SUV,Chennai,Tamil Nadu,826000.0
Maruti,Ciaz,2018.0,Petrol,43764.0,1,Automatic,Sedan,Panvel,Maharashtra,726000.0
Maruti,Dzire,2020.0,Petrol,10225.0,1,Manual,Sedan,Thane,Maharashtra,798000.0
Tata,Altroz,2021.0,Petrol,37753.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,670700.0
Mahindra,Thar,2022.0,Diesel,9403.0,1,Automatic,SUV,Rajkot,Gujarat,1364800.0
Maruti,Celerio,2016.0,Petrol,36387.0,2,Automatic,Hatchback,Pune,Maharashtra,463300.0
Hyundai,Grand I10 Nios,2020.0,Petrol,8193.0,1,Manual,Hatchback,Mumbai West,Maharashtra,671300.0
Maruti,Alto K10,2018.0,Petrol,24296.0,2,Manual,Hatchback,Bengaluru,Karnataka,379400.0
Hyundai,Grand I10,2018.0,Petrol,52987.0,1,Manual,Hatchback,Kolkata,West Bengal,340000.0
Hyundai,Grand I10 Nios,2020.0,Petrol,21612.0,1,Manual,Hatchback,Rewari,Haryana,653000.0
Maruti,Alto 800,2018.0,Petrol,29546.0,1,Manual,Hatchback,Chennai,Tamil Nadu,333000.0
Hyundai,Grand I10,2017.0,Petrol,22002.0,2,Automatic,Hatchback,Bengaluru,Karnataka,612700.0
Maruti,Ignis,2018.0,Petrol,14525.0,3,Manual,Hatchback,Hyderabad,Telangana,596600.0
Maruti,Dzire,2017.0,Petrol,42969.0,2,Automatic,Sedan,Tirunelveli,Tamil Nadu,676000.0
Honda,Jazz,2019.0,Petrol,8594.0,2,Automatic,Hatchback,Gurgaon,Haryana,807800.0
Ford,Ecosport,2018.0,Petrol,24527.0,2,Manual,SUV,Electronic City,Karnataka,1134000.0
Maruti,Baleno,2020.0,Petrol,8861.0,1,Manual,Hatchback,Kolkata,West Bengal,702600.0
Hyundai,Aura,2021.0,Petrol + Cng,34469.0,1,Manual,Sedan,New Delhi,Delhi,781000.0
Hyundai,Grand I10,2018.0,Petrol,83405.0,2,Manual,Hatchback,Malout,Punjab,432400.0
Hyundai,Eon,2018.0,Petrol,4401.0,1,Manual,Hatchback,Surat,Gujarat,362000.0
Maruti,Wagon R 1.0,2017.0,Petrol,18705.0,1,Manual,Hatchback,Delhi,Delhi,416000.0
Hyundai,Elite I20,2018.0,Petrol,44563.0,1,Manual,Hatchback,Bengaluru,Karnataka,838000.0
Honda,Amaze,2020.0,Petrol,3438.0,1,Automatic,Sedan,Mumbai,Maharashtra,954000.0
Toyota,Yaris,2020.0,Petrol,38950.0,1,Automatic,Sedan,Hyderabad,Telangana,1112000.0
Maruti,Swift,2017.0,Petrol,33705.0,1,Manual,Hatchback,Chennai,Tamil Nadu,575900.0
Maruti,S Presso,2021.0,Petrol,3582.0,1,Manual,Hatchback,Palwal,Haryana,471000.0
Hyundai,Grand I10,2017.0,Petrol,44042.0,1,Manual,Hatchback,Ahmedabad,Gujarat,527000.0
Hyundai,Grand I10,2019.0,Petrol,28460.0,1,Manual,Hatchback,Ferozpur,Punjab,497400.0
Hyundai,Grand I10,2017.0,Petrol,78081.0,1,Manual,Hatchback,Sirohi,Rajasthan,473599.0
Maruti,Baleno,2019.0,Petrol,12854.0,1,Manual,Hatchback,Mumbai,Maharashtra,719700.0
Hyundai,Venue,2021.0,Petrol,7183.0,1,Manual,SUV,Chennai,Tamil Nadu,1055900.0
Maruti,New  Wagon-R,2021.0,Petrol + Cng,16328.0,1,Manual,Hatchback,Kalyan,Maharashtra,687000.0
Hyundai,New Santro,2020.0,Petrol + Cng,24669.0,1,Manual,Hatchback,Panvel,Maharashtra,523800.0
Hyundai,New Santro,2019.0,Petrol,7277.0,1,Manual,Hatchback,Chennai,Tamil Nadu,420500.0
Maruti,Wagon R 1.0,2016.0,Petrol,45275.0,2,Automatic,Hatchback,Jaipur,Rajasthan,421000.0
Maruti,New  Wagon-R,2019.0,Petrol + Cng,78684.0,1,Manual,Hatchback,Faridabad,Haryana,541000.0
Honda,City,2018.0,Petrol,50426.0,2,Manual,Sedan,Chennai,Tamil Nadu,819900.0
Maruti,New  Wagon-R,2021.0,Petrol + Cng,49222.0,1,Manual,Hatchback,New Delhi,Delhi,615000.0
Maruti,Ciaz,2020.0,Petrol,18634.0,1,Manual,Sedan,Tohana,Haryana,958400.0
Hyundai,New I20,2021.0,Petrol,49819.0,1,Manual,Hatchback,Hyderabad,Telangana,1018200.0
Maruti,Swift,2018.0,Petrol,31027.0,2,Automatic,Hatchback,Delhi,Delhi,580500.0
Maruti,Alto 800,2016.0,Petrol,28409.0,2,Manual,Hatchback,Chennai,Tamil Nadu,278000.0
Maruti,New  Wagon-R,2020.0,Petrol,32424.0,1,Manual,Hatchback,Karauli,Rajasthan,550000.0
Honda,Brio,2015.0,Petrol,55925.0,2,Manual,Hatchback,Ahmedabad,Gujarat,358000.0
Hyundai,Grand I10,2019.0,Petrol,60190.0,1,Manual,Hatchback,Chennai,Tamil Nadu,479100.0
Hyundai,Grand I10,2019.0,Petrol,65997.0,1,Manual,Hatchback,Hyderabad,Telangana,491599.0
Nissan,Micra,2018.0,Petrol,11731.0,1,Automatic,Hatchback,Chennai,Tamil Nadu,589900.0
Volkswagen,Vento,2018.0,Diesel,53682.0,1,Automatic,Sedan,Ahmedabad,Gujarat,936000.0
Maruti,S Presso,2022.0,Petrol,1345.0,1,Manual,Hatchback,Vadodara,Gujarat,567900.0
Maruti,Ciaz,2017.0,Petrol,63044.0,1,Automatic,Sedan,Ahmedabad,Gujarat,688000.0
Hyundai,Venue,2019.0,Petrol,17839.0,1,Automatic,SUV,Kolkata,West Bengal,749300.0
Renault,Pulse,2016.0,Petrol,41003.0,1,Manual,Hatchback,Bengaluru,Karnataka,427000.0
Honda,Wr-V,2021.0,Petrol,27310.0,1,Manual,SUV,Hyderabad,Telangana,931200.0
Ford,Ecosport,2018.0,Diesel,72270.0,1,Manual,SUV,Hyderabad,Telangana,949000.0
Ford,Freestyle,2020.0,Petrol,33275.0,1,Manual,Hatchback,Ahmedabad,Gujarat,675700.0
Hyundai,Grand I10 Nios,2021.0,Petrol,47133.0,1,Manual,Hatchback,Chennai South,Tamil Nadu,595400.0
Honda,Jazz,2021.0,Petrol,5745.0,1,Manual,Hatchback,Kolkata,West Bengal,740000.0
Volkswagen,Ameo,2017.0,Petrol,52976.0,1,Manual,Sedan,Chennai,Tamil Nadu,641000.0
Hyundai,Eon,2018.0,Petrol,86736.0,1,Manual,Hatchback,Hyderabad,Telangana,342000.0
Maruti,New  Wagon-R,2019.0,Petrol,9229.0,2,Manual,Hatchback,Delhi West,Delhi,506700.0
Hyundai,New Santro,2019.0,Petrol,51779.0,1,Manual,Hatchback,Ahmedabad East,Gujarat,508000.0
Datsun,Redi Go,2018.0,Petrol,22163.0,1,Manual,Hatchback,New Delhi,Delhi,277000.0
Honda,City,2020.0,Petrol,20039.0,1,Manual,Sedan,Ahmedabad,Gujarat,1364800.0
Maruti,Dzire,2018.0,Diesel,59369.0,2,Automatic,Sedan,Kumbakonam,Tamil Nadu,739000.0
Maruti,Vitara Brezza,2018.0,Diesel,31144.0,1,Manual,SUV,Ghaziabad,Uttar Pradesh,782000.0
Maruti,Alto,2022.0,Petrol,4062.0,1,Manual,Hatchback,Pune,Maharashtra,383300.0
Maruti,Ritz,2013.0,Petrol,40723.0,1,Manual,Hatchback,Mumbai,Maharashtra,369000.0
Hyundai,I10,2012.0,Petrol,72233.0,3,Automatic,Hatchback,Hyderabad,Telangana,359300.0
Renault,Kiger,2022.0,Petrol,2178.0,1,Manual,Hatchback,Chennai South,Tamil Nadu,959000.0
Maruti,Alto 800,2018.0,Petrol,19079.0,2,Manual,Hatchback,Pune,Maharashtra,351000.0
Hyundai,Grand I10,2016.0,Petrol,55962.0,2,Manual,Hatchback,Mumbai,Maharashtra,460000.0
Maruti,Alto 800,2015.0,Petrol,55481.0,1,Manual,Hatchback,Chennai,Tamil Nadu,218800.0
Maruti,Alto K10,2018.0,Petrol,8033.0,1,Automatic,Hatchback,Pune,Maharashtra,468200.0
Maruti,Alto K10,2018.0,Petrol,27617.0,1,Manual,Hatchback,Navsari,Gujarat,381000.0
Honda,Wr-V,2019.0,Petrol,26336.0,1,Manual,SUV,Vadodara,Gujarat,880000.0
Ford,Ecosport,2018.0,Petrol,29401.0,1,Manual,SUV,Chennai,Tamil Nadu,866000.0
Toyota,Innova Crysta,2019.0,Diesel,49487.0,1,Automatic,SUV,Faridabad,Haryana,1364800.0
Maruti,Baleno,2019.0,Petrol,36797.0,2,Manual,Hatchback,Mathura,Uttar Pradesh,594900.0
Hyundai,New Santro,2020.0,Petrol,5667.0,2,Manual,Hatchback,Jaipur,Rajasthan,494000.0
Renault,Kiger,2022.0,Petrol,5952.0,1,Manual,Hatchback,Bikaner,Rajasthan,885400.0
Maruti,Alto,2021.0,Petrol,11766.0,1,Manual,Hatchback,Delhi,Delhi,370300.0
Maruti,Alto 800,2019.0,Petrol,17149.0,1,Manual,Hatchback,Delhi,Delhi,307000.0
Maruti,Alto 800,2018.0,Petrol,48386.0,1,Manual,Hatchback,Pune,Maharashtra,328000.0
Maruti,Alto 800,2018.0,Petrol,8390.0,2,Manual,Hatchback,Pune,Maharashtra,315400.0
Maruti,Alto K10,2017.0,Petrol,33146.0,1,Manual,Hatchback,Hyderabad,Telangana,333400.0
Ford,Ecosport,2019.0,Petrol,23073.0,1,Manual,SUV,Bengaluru,Karnataka,902500.0
Hyundai,New Santro,2019.0,Petrol,50698.0,2,Manual,Hatchback,Hyderabad,Telangana,495900.0
